titulo,preco,link,marketplace,brand,model,size,medida,aro,termo_busca,categoria,marca,marca_filho,local,vendedor,condicao,frete_gratis,data_coleta,caracteristicas
Pneu Moto Pirelli Aro 17 Scorpion Rally STR 130/80R17 65V TL - Traseiro,1134.13,https://www.pneustore.com.br/categorias/pneus-de-motos/pneus-130-80r17-e-130-80-17/produto/pneu-moto-pirelli-aro-17-scorpion-rally-str-130-80r17-65v-tl---traseiro-16003566,pneustore,pirelli,scorpion,130/80R17,130-80-r17,17,pneu 350 99 r7 Nakata N92018,,pirelli,Scorpion,,,,False,2025-09-05 15:59:10,{}
Pneu Moto Metzeler Aro 17 Tourance Next 2 130/80R17 65V TL - Traseiro,1222.13,https://www.pneustore.com.br/categorias/pneus-de-motos/pneus-130-80r17-e-130-80-17/produto/pneu-moto-metzeler-aro-17-tourance-next-2-130-80r17-65v-tl---traseiro-16003826,pneustore,,,130/80R17,130-80-r17,17,pneu 350 99 r7 Nakata N92018,,,,,,,False,2025-09-05 15:59:11,{}
Pneu Moto Metzeler Aro 17 Enduro 3 Sahara 130/80-17 65S TT - Traseiro,723.46,https://www.pneustore.com.br/categorias/pneus-de-motos/pneus-130-80r17-e-130-80-17/produto/pneu-moto-metzeler-aro-17-enduro-3-sahara-130-80-17-65s-tt---traseiro-10090231,pneustore,,,130/80R17,130-80-r17,17,pneu 350 99 r7 Nakata N92018,,,,,,,False,2025-09-05 15:59:13,{}
Pneu Moto Metzeler Aro 17 ME 888 Marathon Ultra 130/80-17 65H TL - Dianteiro,928.79,https://www.pneustore.com.br/categorias/pneus-de-motos/pneus-130-80r17-e-130-80-17/produto/pneu-moto-metzeler-aro-17-me-888-marathon-ultra-130-80-17-65h-tl---dianteiro-10090226,pneustore,,,130/80R17,130-80-r17,17,pneu 350 99 r7 Nakata N92018,,,,,,,False,2025-09-05 15:59:14,{}
Pneu Moto Metzeler Aro 17 ME 888 Marathon Ultra Faixa Branca 130/80B17 65H TL - Dianteiro,1148.79,https://www.pneustore.com.br/categorias/pneus-de-motos/pneus-130-80r17-e-130-80-17/produto/pneu-moto-metzeler-aro-17-me-888-marathon-ultra-faixa-branca-130-80b17-65h-tl---dianteiro-16003471,pneustore,,,,,,pneu 350 99 r7 Nakata N92018,,,,,,,False,2025-09-05 15:59:15,{}
Pneu Moto Michelin Aro 21 Tracker 80/100-21 51R TT - Dianteiro,547.46,https://www.pneustore.com.br/pneus-80-100r21-e-80-100-21/produto/pneu-moto-michelin-aro-21-tracker-80-100-21-51r-tt---dianteiro-16000837,pneustore,michelin,21 tracker,100/21R51,100-21-r51,51,pneu 350 99 r7 Nakata N92018,,michelin,21 Tracker,,,,False,2025-09-05 15:59:16,{}
Pneu Moto Rinaldi Aro 21 RMX35 80/100-21 51M TT - Dianteiro,273.68,https://www.pneustore.com.br/pneus-80-100r21-e-80-100-21/produto/pneu-moto-rinaldi-aro-21-rmx35-80-100-21-51m-tt---dianteiro-10450013,pneustore,,,100/21R51,100-21-r51,51,pneu 350 99 r7 Nakata N92018,,,,,,,False,2025-09-05 15:59:17,{}
Pneu Moto Rinaldi Aro 21 RW33 80/100-21 51M TT - Dianteiro,263.9,https://www.pneustore.com.br/pneus-80-100r21-e-80-100-21/produto/pneu-moto-rinaldi-aro-21-rw33-80-100-21-51m-tt---dianteiro-10450012,pneustore,,,100/21R51,100-21-r51,51,pneu 350 99 r7 Nakata N92018,,,,,,,False,2025-09-05 15:59:18,{}
Pneu Moto Kenda Aro 21 K775 Washougal 80/100-21 51M TT - Dianteiro,464.35,https://www.pneustore.com.br/pneus-80-100r21-e-80-100-21/produto/pneu-moto-kenda-aro-21-k775-washougal-80-100-21-51m-tt---dianteiro-16004016,pneustore,,,100/21R51,100-21-r51,51,pneu 350 99 r7 Nakata N92018,,,,,,,False,2025-09-05 15:59:19,{}
Pneu Moto Kenda Aro 21 K760 Trakmaster 80/100-21 51M TT - Dianteiro,351.9,https://www.pneustore.com.br/pneus-80-100r21-e-80-100-21/produto/pneu-moto-kenda-aro-21-k760-trakmaster-80-100-21-51m-tt---dianteiro-16004012,pneustore,,,100/21R51,100-21-r51,51,pneu 350 99 r7 Nakata N92018,,,,,,,False,2025-09-05 15:59:20,{}
Pneu Moto Pirelli Aro 21 MT320 NHS 80/100-21 51R TT - Dianteiro,391.01,https://www.pneustore.com.br/pneus-80-100r21-e-80-100-21/produto/pneu-moto-pirelli-aro-21-mt320-nhs-80-100-21-51r-tt---dianteiro-10090120,pneustore,pirelli,21 mt320,100/21R51,100-21-r51,51,pneu 350 99 r7 Nakata N92018,,pirelli,21 Mt320,,,,False,2025-09-05 15:59:21,{}
Pneu Moto Rinaldi Aro 21 SR 39 80/100-21 51M TT - Dianteiro,293.23,https://www.pneustore.com.br/pneus-80-100r21-e-80-100-21/produto/pneu-moto-rinaldi-aro-21-sr-39-80-100-21-51m-tt---dianteiro-16004003,pneustore,,,100/21R51,100-21-r51,51,pneu 350 99 r7 Nakata N92018,,,,,,,False,2025-09-05 15:59:22,{}
Pneu Moto Pirelli Aro 21 MT320 (H) NHS 80/100-21 51H TT - Dianteiro,439.9,https://www.pneustore.com.br/pneus-80-100r21-e-80-100-21/produto/pneu-moto-pirelli-aro-21-mt320-%28h%29-nhs-80-100-21-51h-tt---dianteiro-16002992,pneustore,pirelli,21 mt320,100/21R51,100-21-r51,51,pneu 350 99 r7 Nakata N92018,,pirelli,21 Mt320,,,,False,2025-09-05 15:59:24,{}
Pneu Moto Pirelli Aro 21 MT 16 Garacross 80/100-21 51R TT - Dianteiro,439.9,https://www.pneustore.com.br/pneus-80-100r21-e-80-100-21/produto/pneu-moto-pirelli-aro-21-mt-16-garacross-80-100-21-51r-tt---dianteiro-16008469,pneustore,pirelli,21 mt,100/21R51,100-21-r51,51,pneu 350 99 r7 Nakata N92018,,pirelli,21 Mt,,,,False,2025-09-05 15:59:25,{}
Pneu Moto Pirelli Aro 21 Scorpion MX Extra X 80/100-21 51M TT - Dianteiro,439.9,https://www.pneustore.com.br/pneus-80-100r21-e-80-100-21/produto/pneu-moto-pirelli-aro-21-scorpion-mx-extra-x-80-100-21-51m-tt---dianteiro-10090021,pneustore,pirelli,scorpion,100/21R51,100-21-r51,51,pneu 350 99 r7 Nakata N92018,,pirelli,Scorpion,,,,False,2025-09-05 15:59:26,{}
Pneu Moto Pirelli Aro 21 Scorpion XC Mid Hard 80/100-21 51R TT - Dianteiro,366.57,https://www.pneustore.com.br/pneus-80-100r21-e-80-100-21/produto/pneu-moto-pirelli-aro-21-scorpion-xc-mid-hard-80-100-21-51r-tt---dianteiro-10090057,pneustore,pirelli,scorpion,100/21R51,100-21-r51,51,pneu 350 99 r7 Nakata N92018,,pirelli,Scorpion,,,,False,2025-09-05 15:59:27,{}
Pneu Moto Borilli Aro 21 Medium Soft MX 77 80/100-21 51M TT - Dianteiro,306.43,https://www.pneustore.com.br/pneus-80-100r21-e-80-100-21/produto/pneu-moto-borilli-aro-21-medium-soft-mx-77-80-100-21-51m-tt---dianteiro-16002913,pneustore,,,100/21R51,100-21-r51,51,pneu 350 99 r7 Nakata N92018,,,,,,,False,2025-09-05 15:59:28,{}
Pneu Moto Pirelli Aro 21 Scorpion MX32 Mid Soft 80/100-21 51M TT - Dianteiro,527.9,https://www.pneustore.com.br/pneus-80-100r21-e-80-100-21/produto/pneu-moto-pirelli-aro-21-scorpion-mx32-mid-soft-80-100-21-51m-tt---dianteiro-10090118,pneustore,pirelli,scorpion,100/21R51,100-21-r51,51,pneu 350 99 r7 Nakata N92018,,pirelli,Scorpion,,,,False,2025-09-05 15:59:46,{}
Pneu Moto Maggion Aro 17 Sportissimo 140/70-17 66H TL - Traseiro,337.23,https://www.pneustore.com.br/pneus-140-70r17-e-140-70-17/produto/pneu-moto-maggion-aro-17-sportissimo-140-70-17-66h-tl---traseiro-16001269,pneustore,,,140/70R17,140-70-r17,17,pneu 350 99 r7 Nakata N92018,,,,,,,False,2025-09-05 15:59:47,{}
Pneu Moto Rinaldi Aro 17 HB37 140/70-17 66T TL - Traseiro,439.9,https://www.pneustore.com.br/pneus-140-70r17-e-140-70-17/produto/pneu-moto-rinaldi-aro-17-hb37-140-70-17-66t-tl---traseiro-10450044,pneustore,,,140/70R17,140-70-r17,17,pneu 350 99 r7 Nakata N92018,,,,,,,False,2025-09-05 15:59:48,{}
Pneu Moto Mitas Aro 17 Sport Force+ 140/70R17 66W TL - Traseiro,879.9,https://www.pneustore.com.br/pneus-140-70r17-e-140-70-17/produto/pneu-moto-mitas-aro-17-sport-force%2B-140-70r17-66w-tl---traseiro-16004831,pneustore,,,140/70R17,140-70-r17,17,pneu 350 99 r7 Nakata N92018,,,,,,,False,2025-09-05 15:59:49,{}
Pneu Moto Pirelli Aro 17 Sport Demon 140/70-17 66H TL - Traseiro,488.79,https://www.pneustore.com.br/pneus-140-70r17-e-140-70-17/produto/pneu-moto-pirelli-aro-17-sport-demon-140-70-17-66h-tl---traseiro-10090055,pneustore,pirelli,17 sport,140/70R17,140-70-r17,17,pneu 350 99 r7 Nakata N92018,,pirelli,17 Sport,,,,False,2025-09-05 15:59:50,{}
Pneu Moto Ira Aro 17 Masked GP 140/70-17 66S TL - Traseiro,322.57,https://www.pneustore.com.br/categorias/marcas/pneus-ira/produto/pneu-moto-ira-aro-17-masked-gp-140-70-17-66s-tl---traseiro-16002405,pneustore,,,140/70R17,140-70-r17,17,pneu 350 99 r7 Nakata N92018,,,,,,,False,2025-09-05 15:59:51,{}
Pneu Moto Michelin Aro 17 Pilot Street 140/70R17 66H TL/TT - Traseiro,743.01,https://www.pneustore.com.br/pneus-140-70r17-e-140-70-17/produto/pneu-moto-michelin-aro-17-pilot-street-140-70r17-66h-tl-tt---traseiro-10270007,pneustore,michelin,17 pilot,140/70R17,140-70-r17,17,pneu 350 99 r7 Nakata N92018,,michelin,17 Pilot,,,,False,2025-09-05 15:59:52,{}
Pneu Moto Metzeler Aro 17 Sportec M5 Interact 140/70R17 66H TL - Traseiro,655.01,https://www.pneustore.com.br/pneus-140-70r17-e-140-70-17/produto/pneu-moto-metzeler-aro-17-sportec-m5-interact-140-70r17-66h-tl---traseiro-10090171,pneustore,,,140/70R17,140-70-r17,17,pneu 350 99 r7 Nakata N92018,,,,,,,False,2025-09-05 15:59:53,{}
Pneu Moto Metzeler Aro 15 FeelFree 120/70R15 56H TL - Dianteiro,977.68,https://www.pneustore.com.br/pneus-120-70r15-e-120-70-15/produto/pneu-moto-metzeler-aro-15-feelfree-120-70r15-56h-tl---dianteiro-10200116,pneustore,,,120/70R15,120-70-r15,15,pneu 350 99 r7 Nakata N92018,,,,,,,False,2025-09-05 15:59:59,{}
Pneu Moto Metzeler Aro 15 FeelFree 120/70-15 56S TL - Dianteiro,508.35,https://www.pneustore.com.br/pneus-120-70r15-e-120-70-15/produto/pneu-moto-metzeler-aro-15-feelfree-120-70-15-56s-tl---dianteiro-10090127,pneustore,,,120/70R15,120-70-r15,15,pneu 350 99 r7 Nakata N92018,,,,,,,False,2025-09-05 16:00:00,{}
Pneu Moto Pirelli Aro 15 Diablo Scooter 120/70-15 56S TL - Dianteiro,518.13,https://www.pneustore.com.br/pneus-120-70r15-e-120-70-15/produto/pneu-moto-pirelli-aro-15-diablo-scooter-120-70-15-56s-tl---dianteiro-10090128,pneustore,pirelli,15 diablo,120/70R15,120-70-r15,15,pneu 350 99 r7 Nakata N92018,,pirelli,15 Diablo,,,,False,2025-09-05 16:00:01,{}
Pneu Moto Pirelli Aro 15 Diablo Rosso Scooter 120/70R15 56H TL - Dianteiro,870.13,https://www.pneustore.com.br/pneus-120-70r15-e-120-70-15/produto/pneu-moto-pirelli-aro-15-diablo-rosso-scooter-120-70r15-56h-tl---dianteiro-10200156,pneustore,pirelli,15 diablo,120/70R15,120-70-r15,15,pneu 350 99 r7 Nakata N92018,,pirelli,15 Diablo,,,,False,2025-09-05 16:00:02,{}
