canonical_key,brand,model,size,n_listings,marketplaces,min_price,max_price,mean_price,median_price,p10,p90,media_correta,evidence_files
goodyear|185/65R15|eagle,goodyear,eagle,185/65R15,176,"magazineluiza,mercadolivre",530.44,885.99,703.290625,706.65,587.065,787.58,708.1007746478873,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-65-r15/pneu-18565r15-goodyear-eagle_20250807_154742.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-65-r15/pneu-18565r15-goodyear-eagle_20250808_152636.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-65-r15/pneu-18565r15-goodyear-eagle_20250811_142643.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-65-r15/pneu-18565r15-goodyear-eagle_20250814_125623.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/185-65-r15/pneu-185-65-r15-goodyear-eagle_20250808_122324.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/185-65-r15/pneu-185-65-r15-goodyear-eagle_20250811_140156.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/185-65-r15/pneu-185-65-r15-goodyear-eagle_20250814_150806.csv"
goodyear|195/55R15|eagle,goodyear,eagle,195/55R15,85,"magazineluiza,mercadolivre",190.0,859.99,665.8881176470588,686.97,557.4000000000001,770.0600000000004,675.1408955223882,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-55-r15/pneu-19555r15-goodyear-eagle_20250811_151634.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-55-r15/pneu-19555r15-goodyear-eagle_20250814_130825.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r15/pneu-195-55-r15-goodyear-eagle_20250808_124910.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r15/pneu-195-55-r15-goodyear-eagle_20250811_143649.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r15/pneu-195-55-r15-goodyear-eagle_20250814_153907.csv"
goodyear|195/55R16|eagle,goodyear,eagle,195/55R16,111,"magazineluiza,mercadolivre,pneustore",120.0,1299.0,787.8019819819821,787.08,650.03,1089.0,790.9148351648354,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-55-r16/pneu-19555r16-goodyear-eagle_20250811_162820.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r16/pneu-195-55-r16-goodyear-eagle_20250808_130848.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r16/pneu-195-55-r16-goodyear-eagle_20250811_150432.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r16/pneu-195-55-r16-goodyear-eagle_20250814_160325.csv,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/195-55-r16/pneu-19555r16-goodyear-eagle_20250811_165605.csv"
goodyear|195/65R15|eagle,goodyear,eagle,195/65R15,56,"magazineluiza,mercadolivre",119.99,789.89,647.1489285714285,672.1949999999999,562.365,752.93,674.5889130434783,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-65-r15/pneu-19565r15-goodyear-eagle_20250811_172714.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-65-r15/pneu-19565r15-goodyear-eagle_20250814_133616.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-65-r15/pneu-195-65-r15-goodyear-eagle_20250811_152823.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-65-r15/pneu-195-65-r15-goodyear-eagle_20250814_162201.csv"
goodyear|205/50R17|eagle,goodyear,eagle,205/50R17,72,"magazineluiza,mercadolivre",500.0,1189.0,1029.582638888889,1060.0,929.797,1128.6,1052.9703448275861,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-50-r17/pneu-20550r17-goodyear-eagle_20250808_090305.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-50-r17/pneu-20550r17-goodyear-eagle_20250811_174332.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/205-50-r17/pneu-205-50-r17-goodyear-eagle_20250808_133313.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/205-50-r17/pneu-205-50-r17-goodyear-eagle_20250811_153954.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/205-50-r17/pneu-205-50-r17-goodyear-eagle_20250814_163028.csv"
goodyear|205/55R16|eagle,goodyear,eagle,205/55R16,68,"magazineluiza,mercadolivre,pneustore",157.5,1212.35,565.2844117647059,560.41,459.092,666.6,568.1456363636363,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-55-r16/pneu-20555r16-goodyear-eagle_20250811_182524.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-55-r16/pneu-20555r16-goodyear-eagle_20250814_135943.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/205-55-r16/pneu-205-55-r16-goodyear-eagle_20250811_160426.csv,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/205-55-r16/pneu-20555r16-goodyear-eagle_20250811_183149.csv"
goodyear||eagle,goodyear,eagle,,77,mercadolivre,130.0,1210.0,864.2011688311688,867.46,649.0,1195.2,864.2514516129032,"user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/185-60-r15/pneu-185-60-r15-goodyear-eagle_20250811_134610.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/185-60-r15/pneu-185-60-r15-goodyear-eagle_20250814_145335.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/185-65-r15/pneu-185-65-r15-goodyear-eagle_20250811_140156.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/185-65-r15/pneu-185-65-r15-goodyear-eagle_20250814_150806.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r16/pneu-195-55-r16-goodyear-eagle_20250811_150432.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r16/pneu-195-55-r16-goodyear-eagle_20250814_160325.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/205-50-r17/pneu-205-50-r17-goodyear-eagle_20250811_153954.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/205-50-r17/pneu-205-50-r17-goodyear-eagle_20250814_163028.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/205-55-r16/pneu-205-55-r16-goodyear-eagle_20250811_160426.csv"
goodyear||eagle sport,goodyear,eagle sport,,17,"magazineluiza,mercadolivre",130.0,711.33,520.5894117647058,559.9,385.06600000000003,606.36,554.0607692307691,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-60-r15/pneu-185-60-r15-goodyear-eagle-sport_20250804_141236.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-60-r15/pneu-18560r15-goodyear-eagle_20250807_152531.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-60-r15/pneu-18560r15-goodyear-eagle_20250808_150337.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-65-r15/pneu-185-65-r15-goodyear-eagle-sport_20250804_150653.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-65-r15/pneu-18565r15-goodyear-eagle_20250807_154742.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-65-r15/pneu-18565r15-goodyear-eagle_20250808_152636.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-65-r15/pneu-19565r15-goodyear-eagle_20250808_085108.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-55-r16/pneu-20555r16-goodyear-eagle_20250808_093626.json,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/185-60-r15/pneu-185-60-r15-goodyear-eagle_20250808_121123.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/185-65-r15/pneu-185-65-r15-goodyear-eagle_20250808_122324.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/205-55-r16/pneu-205-55-r16-goodyear-eagle_20250808_135018.csv"
goodyear|185/55R16|eagle sport,goodyear,eagle sport,185/55R16,32,"magazineluiza,mercadolivre",90.0,864.18,704.948125,715.03,614.74,849.3750000000001,705.5844444444444,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-55-r16/pneu-18555r16-goodyear-eagle_20250807_145755.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-55-r16/pneu-18555r16-goodyear-eagle_20250808_143156.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/185-55-r16/pneu-185-55-r16-goodyear-eagle_20250808_115848.csv"
goodyear|185/60R15|eagle sport,goodyear,eagle sport,185/60R15,48,"magazineluiza,mercadolivre",490.0,759.54,631.2395833333334,659.48,505.66,714.83,638.5814285714287,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-60-r15/pneu-185-60-r15-goodyear-eagle-sport_20250804_141236.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-60-r15/pneu-18560r15-goodyear-eagle_20250807_152531.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-60-r15/pneu-18560r15-goodyear-eagle_20250808_150337.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/185-60-r15/pneu-185-60-r15-goodyear-eagle_20250808_121123.csv"
goodyear|185/65R15|eagle sport,goodyear,eagle sport,185/65R15,42,"magazineluiza,mercadolivre",530.44,817.94,678.2480952380952,685.59,569.198,738.01,685.9460606060607,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-65-r15/pneu-185-65-r15-goodyear-eagle-sport_20250804_150653.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-65-r15/pneu-18565r15-goodyear-eagle_20250807_154742.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-65-r15/pneu-18565r15-goodyear-eagle_20250808_152636.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/185-65-r15/pneu-185-65-r15-goodyear-eagle_20250808_122324.csv"
goodyear|195/55R15|eagle sport,goodyear,eagle sport,195/55R15,47,"magazineluiza,mercadolivre",190.0,789.44,638.89,662.15,505.66,740.99,638.8258139534884,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-55-r15/pneu-195-55-r15-goodyear-eagle_20250805_100418.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-55-r15/pneu-19555r15-goodyear-eagle_20250807_162146.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-55-r15/pneu-19555r15-goodyear-eagle_20250808_160909.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r15/pneu-195-55-r15-goodyear-eagle_20250808_124910.csv"
goodyear|195/55R16|eagle sport,goodyear,eagle sport,195/55R16,17,"magazineluiza,mercadolivre",609.77,868.05,727.8135294117646,716.51,633.9259999999999,855.726,724.3992307692308,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-55-r16/pneu-19555r16-goodyear-eagle_20250808_164906.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r16/pneu-195-55-r16-goodyear-eagle_20250808_130848.csv"
goodyear|195/65R15|eagle sport,goodyear,eagle sport,195/65R15,25,"magazineluiza,mercadolivre",545.32,789.89,675.2156,676.65,595.85,752.93,678.2395238095238,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-65-r15/pneu-19565r15-goodyear-eagle_20250808_085108.json,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-65-r15/pneu-195-65-r15-goodyear-eagle_20250808_132655.csv"
goodyear|205/55R16|eagle sport,goodyear,eagle sport,205/55R16,43,"magazineluiza,mercadolivre",157.5,790.99,557.089534883721,584.18,461.03,666.6,572.3105714285715,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-55-r16/pneu-20555r16-goodyear-eagle_20250808_093626.json,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/205-55-r16/pneu-205-55-r16-goodyear-eagle_20250808_135018.csv"
goodyear||efficientgrip,goodyear,efficientgrip,,53,"magazineluiza,mercadolivre",555.93,1031.0,783.6124528301887,787.08,654.874,896.99,784.1456097560975,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-65-r15/pneu-19565r15-goodyear-efficientgrip_20250808_085449.json,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r15/pneu-195-55-r15-goodyear-efficientgrip_20250808_125215.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r16/pneu-195-55-r16-goodyear-eagle_20250808_130848.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-65-r15/pneu-195-65-r15-goodyear-efficientgrip_20250808_132901.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/205-60-r15/pneu-205-60-r15-goodyear-efficientgrip_20250808_135632.csv"
goodyear|175/70R14|efficientgrip,goodyear,efficientgrip,175/70R14,2,mercadolivre,634.38,634.38,634.38,634.38,634.38,634.38,634.38,"user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/JSON/pneu-175-70-r14-goodyear-goodyear-assurance_20250801_095627.json,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/175-70-r14/pneu-175-70-r14-goodyear-goodyear-assurance_20250805_124827.json"
goodyear|195/55R15|efficientgrip,goodyear,efficientgrip,195/55R15,138,"magazineluiza,mercadolivre",349.0,957.64,710.3877536231885,728.88,583.289,853.95,715.2834821428571,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-55-r15/pneu-195-55-r15-goodyear-efficient_20250805_100907.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-55-r15/pneu-19555r15-goodyear-efficientgrip_20250807_162448.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-55-r15/pneu-19555r15-goodyear-efficientgrip_20250808_161225.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-55-r15/pneu-19555r15-goodyear-efficientgrip_20250811_152119.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r15/pneu-195-55-r15-goodyear-efficientgrip_20250808_125215.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r15/pneu-195-55-r15-goodyear-efficientgrip_20250811_143942.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r15/pneu-195-55-r15-goodyear-efficientgrip_20250814_154143.csv"
goodyear|195/55R16|efficientgrip,goodyear,efficientgrip,195/55R16,29,mercadolivre,120.0,1190.0,788.5551724137932,790.31,717.9820000000001,938.2319999999999,800.7178260869565,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r16/pneu-195-55-r16-goodyear-eagle_20250808_130848.csv
goodyear|195/60R15|efficientgrip,goodyear,efficientgrip,195/60R15,67,"magazineluiza,mercadolivre,pneustore",498.57,860.69,691.534328358209,679.01,626.96,762.72,693.1780357142858,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-60-r15/pneu-19560r15-goodyear-efficientgrip_20250808_083100.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-60-r15/pneu-19560r15-goodyear-efficientgrip_20250811_165939.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-60-r15/pneu-19560r15-goodyear-efficientgrip_20250814_132555.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-60-r15/pneu-195-60-r15-goodyear-efficientgrip_20250808_131910.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-60-r15/pneu-195-60-r15-goodyear-efficientgrip_20250811_151808.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-60-r15/pneu-195-60-r15-goodyear-efficientgrip_20250814_161401.csv,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/195-60-r15/pneu-19560r15-goodyear-efficientgrip_20250811_171723.csv"
goodyear|195/65R15|efficientgrip,goodyear,efficientgrip,195/65R15,116,"magazineluiza,mercadolivre",120.0,1054.0,632.9030172413794,706.51,155.0,819.99,665.2174468085105,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-65-r15/pneu-19565r15-goodyear-efficientgrip_20250808_085449.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-65-r15/pneu-19565r15-goodyear-efficientgrip_20250811_173303.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-65-r15/pneu-195-65-r15-goodyear-efficientgrip_20250808_132901.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-65-r15/pneu-195-65-r15-goodyear-efficientgrip_20250811_153250.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-65-r15/pneu-195-65-r15-goodyear-efficientgrip_20250814_162438.csv"
goodyear|205/60R15|efficientgrip,goodyear,efficientgrip,205/60R15,128,"magazineluiza,mercadolivre",90.0,1521.0,680.083203125,731.88,219.64300000000011,845.85,713.5640776699031,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-60-r15/pneu-20560r15-goodyear-efficientgrip_20250808_094734.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-60-r15/pneu-20560r15-goodyear-efficientgrip_20250811_183754.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-60-r15/pneu-20560r15-goodyear-efficientgrip_20250814_140656.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/205-60-r15/pneu-205-60-r15-goodyear-efficientgrip_20250808_135632.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/205-60-r15/pneu-205-60-r15-goodyear-efficientgrip_20250811_161458.csv"
goodyear|215/50R17|efficientgrip,goodyear,efficientgrip,215/50R17,42,"magazineluiza,mercadolivre",120.0,962.97,628.7069047619049,754.32,140.0,938.635,611.5914285714285,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/215-50-r17/pneu-21550r17-goodyear-efficientgrip_20250811_193231.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/215-50-r17/pneu-21550r17-goodyear-efficientgrip_20250814_143936.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/215-50-r17/pneu-215-50-r17-goodyear-efficientgrip_20250808_142727.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/215-50-r17/pneu-215-50-r17-goodyear-efficientgrip_20250811_170440.csv"
goodyear|215/55R17|efficientgrip,goodyear,efficientgrip,215/55R17,29,"magazineluiza,pneustore",430.13,1246.57,810.3886206896553,854.42,493.682,949.05,830.5354166666667,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/215-55-r17/pneu-21555r17-goodyear-efficientgrip-suv_20250811_194828.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/215-55-r17/pneu-21555r17-goodyear-efficientgrip-suv_20250814_144823.csv,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/215-55-r17/pneu-21555r17-goodyear-efficientgrip-suv_20250811_200814.csv"
goodyear||efficientgrip,goodyear,efficientgrip,,75,mercadolivre,557.0,1031.0,786.7226666666667,787.24,665.72,898.09,784.7137704918032,"user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r15/pneu-195-55-r15-goodyear-efficientgrip_20250811_143942.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r15/pneu-195-55-r15-goodyear-efficientgrip_20250814_154143.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-65-r15/pneu-195-65-r15-goodyear-efficientgrip_20250811_153250.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-65-r15/pneu-195-65-r15-goodyear-efficientgrip_20250814_162438.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/205-60-r15/pneu-205-60-r15-goodyear-efficientgrip_20250811_161458.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/215-55-r17/pneu-215-55-r17-goodyear-efficientgrip_20250811_171745.csv"
goodyear|215/55R17|efficientgrip suv,goodyear,efficientgrip suv,215/55R17,34,mercadolivre,150.0,1160.0,678.2985294117647,836.7049999999999,174.68300000000002,1107.5,688.9288461538462,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/215-55-r17/pneu-215-55-r17-goodyear-efficientgrip-suv_20250811_172018.csv
